id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,level
23364,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,5.0,5.0,4.0,5.0,5.0,5.0,Adult,College Grad,W,XX,Good,No,R,E,bhuqouqj,City_1,0.0,0.0,wxleyezf,emcorrxb,1
1071,3.0,1.0,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,5.0,5.0,5.0,4.0,5.0,Adult,,H,XX,,,,,mlyzmhmf,City_1,3.0,3.0,,,1
35068,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,2.0,5.0,4.0,1.0,Young Adult,High Schooler,W,XX,Good,Yes,O,E,kbazzjca,City_3,1.0,2.0,pxcmvdjn,xgwztkwe,1
7249,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,4.0,Senior,High Schooler,W,XY,Average,Yes,O,,lzgpxyit,City_1,1.0,0.0,,,0
3094,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,2.0,5.0,4.0,1.0,Senior,College Grad,W,XX,Good,No,R,E,bhuqouqj,City_1,0.0,0.0,mcubkhph,ukymxvdu,1
13264,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,4.0,Adult,College Grad,W,XY,Average,Yes,O,E,fpwskwrf,City_2,1.0,0.0,ldnlellj,hfxkjkmi,0
24623,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,Senior,< 12 Years,W,XX,Bad,No,O,E,qufhixun,City_1,1.0,0.0,fcxhlnwr,haliazsg,3
49161,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,Young Adult,High Schooler,B,XY,Bad,No,R,E,lzgpxyit,City_1,1.0,0.0,xicduogh,uqqtjvyb,0
26826,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,2.0,2.0,4.0,4.0,2.0,Senior,High Schooler,W,XY,,Yes,O,,atmpeygn,City_1,1.0,0.0,,,1
6627,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,5.0,1.0,4.0,2.0,1.0,Adult,College Student,W,XX,Good,Yes,O,E,bhuqouqj,City_1,2.0,1.0,saaquncn,mxkfnird,0
6594,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,Senior,College Grad,W,XY,Good,Yes,O,,oxchjgsf,City_2,1.0,0.0,,,0
21551,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,5.0,4.0,2.0,Adult,High Schooler,W,XX,Good,Yes,O,E,lzgpxyit,City_3,3.0,0.0,vjjrobsf,vlluhbov,1
22725,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,Senior,High Schooler,W,XX,Bad,No,O,,atmpeygn,City_3,0.0,0.0,,,0
49371,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,Senior,College Grad,W,XY,Average,Yes,O,,lzgpxyit,City_3,1.0,0.0,,,3
52627,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,4.0,2.0,Senior,High Schooler,W,XX,Bad,No,R,,lzgpxyit,City_1,1.0,1.0,,,0
8770,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,4.0,5.0,5.0,4.0,4.0,Senior,College Grad,W,XX,Good,Yes,O,,bhuqouqj,City_1,1.0,0.0,,,3
27059,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,Senior,College Student,W,XY,Good,No,O,,dqpwygqj,City_1,0.0,0.0,,,0
21227,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,Young Adult,College Student,B,XX,Good,No,O,E,dqpwygqj,City_2,1.0,0.0,fcxhlnwr,cmhcxjea,1
1270,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,1.0,5.0,5.0,5.0,5.0,Young Adult,High Schooler,H,XX,Bad,No,R,E,lzgpxyit,City_1,2.0,3.0,rucpziij,tfqavkke,0
35818,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,2.0,2.0,Young Adult,College Grad,W,XX,Good,Yes,O,E,oxchjgsf,City_3,1.0,0.0,fcxhlnwr,bxpfxfdn,0
18802,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,4.0,4.0,5.0,3.0,2.0,Senior,< 12 Years,W,XX,,No,O,,fpwskwrf,City_3,0.0,1.0,,,0
26254,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,5.0,5.0,2.0,Senior,College Grad,W,XX,Good,Yes,O,E,oxchjgsf,City_2,1.0,0.0,mfikgejo,xgwztkwe,0
7172,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,2.0,1.0,Senior,College Student,W,XX,Good,No,O,E,mlyzmhmf,City_1,0.0,0.0,nduyfdeo,xtkaffoo,0
3731,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,4.0,4.0,4.0,5.0,1.0,Young Adult,College Grad,W,XY,Good,Yes,O,E,oxchjgsf,City_3,1.0,1.0,wxleyezf,emcorrxb,1
19560,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,Senior,College Student,W,XX,Good,Yes,O,,bhuqouqj,City_1,1.0,0.0,,,1
20037,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,4.0,5.0,5.0,4.0,Adult,College Grad,W,XX,Average,Yes,O,E,mlyzmhmf,City_3,1.0,0.0,fcxhlnwr,mxkfnird,1
10480,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,4.0,4.0,Senior,College Student,W,XX,Good,Yes,O,,mlyzmhmf,City_1,1.0,0.0,,,1
13376,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,2.0,5.0,2.0,1.0,Senior,High Schooler,W,XX,Good,Yes,O,E,oxchjgsf,City_3,2.0,2.0,wxleyezf,mxkfnird,1
2491,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,Young Adult,College Student,W,XX,,No,R,,kbazzjca,City_3,2.0,3.0,,,0
34873,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,5.0,4.0,2.0,1.0,Young Adult,,W,XY,,,,,kbazzjca,City_3,1.0,3.0,,,0
8608,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,4.0,4.0,2.0,Young Adult,High Schooler,H,XX,Bad,No,R,U,oxchjgsf,City_2,1.0,1.0,,,1
49608,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,Senior,College Grad,W,XY,Good,No,O,E,kbazzjca,City_1,0.0,0.0,wxleyezf,emcorrxb,1
46830,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,1.0,5.0,2.0,1.0,Adult,College Grad,W,XX,Average,Yes,O,,qufhixun,City_1,0.0,3.0,,,1
2994,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,2.0,2.0,1.0,1.0,Adult,College Grad,W,XX,,Yes,,E,bhuqouqj,City_1,1.0,0.0,dotnnunm,mxkfnird,0
37490,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,,3.0,3.0,1.0,5.0,3.0,1.0,Adult,College Grad,W,XY,Average,Yes,O,,lrircsnp,City_1,2.0,2.0,,,1
23735,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,3.0,5.0,4.0,5.0,5.0,4.0,Adult,College Grad,B,XX,Average,No,R,E,fpwskwrf,City_2,1.0,2.0,cfqqtusy,xtkaffoo,0
20780,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,Senior,High Schooler,W,XX,Good,Yes,R,E,mlyzmhmf,City_1,0.0,0.0,dotnnunm,xgwztkwe,0
15147,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1.0,,4.0,2.0,4.0,5.0,1.0,1.0,Senior,< 12 Years,W,XX,Good,No,O,E,lzgpxyit,City_1,0.0,0.0,fcxhlnwr,haliazsg,1
15738,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,2.0,4.0,4.0,2.0,Adult,< 12 Years,W,XX,Bad,No,R,,atmpeygn,City_2,0.0,2.0,,,0
36054,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,Senior,High Schooler,W,XX,,No,O,,lzgpxyit,City_3,0.0,0.0,,,0
8583,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,0.0,,4.0,4.0,1.0,5.0,4.0,1.0,Senior,College Grad,W,XY,Good,No,O,,kbazzjca,City_1,1.0,0.0,,,1
25951,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,5.0,4.0,2.0,1.0,Adult,College Grad,W,XX,Average,Yes,O,U,qufhixun,City_1,1.0,1.0,,,2
50970,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,4.0,4.0,4.0,5.0,4.0,4.0,Adult,College Grad,W,XX,Average,Yes,O,E,dqpwygqj,City_1,1.0,2.0,fcxhlnwr,cmhcxjea,3
15012,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,Adult,College Student,H,XX,Good,No,R,E,lrircsnp,City_3,0.0,2.0,fcxhlnwr,mxkfnird,3
28099,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,4.0,2.0,Young Adult,< 12 Years,B,XY,,No,O,,kbazzjca,City_3,2.0,3.0,,,0
24313,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,4.0,4.0,2.0,4.0,4.0,4.0,Adult,College Student,W,XX,Good,Yes,O,U,fpwskwrf,City_1,1.0,1.0,,,0
16297,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,1.0,4.0,2.0,1.0,Young Adult,,W,XX,,,,,atmpeygn,City_3,1.0,3.0,,,3
23961,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,1.0,1.0,4.0,1.0,1.0,Young Adult,College Grad,W,XY,Average,Yes,O,E,fpwskwrf,City_1,1.0,1.0,mfikgejo,kldqjyjy,0
26596,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,1.0,5.0,2.0,1.0,Adult,College Grad,W,XX,Average,Yes,O,E,dqpwygqj,City_2,1.0,2.0,ldnlellj,hodpvpew,1
37914,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,Senior,College Grad,W,XY,,Yes,O,E,kbazzjca,City_3,1.0,0.0,ldnlellj,hodpvpew,3
28734,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0,1.0,2.0,5.0,2.0,2.0,Senior,College Student,W,XX,Good,No,O,E,kbazzjca,City_1,0.0,0.0,ldnlellj,mxkfnird,1
17684,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,4.0,2.0,4.0,Young Adult,College Grad,W,XX,Good,No,R,,atmpeygn,City_1,1.0,0.0,,,0
3840,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,1.0,1.0,4.0,1.0,1.0,Senior,College Student,W,XY,Average,Yes,O,E,fpwskwrf,City_1,1.0,0.0,atmlpfrs,xtkaffoo,0
17142,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,Senior,High Schooler,W,XY,Good,No,O,,lzgpxyit,City_1,1.0,0.0,,,3
28556,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,,4.0,2.0,4.0,2.0,2.0,1.0,Adult,College Grad,W,XY,Good,No,R,E,lrircsnp,City_2,1.0,0.0,xicduogh,mxkfnird,0
26503,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,4.0,1.0,4.0,4.0,4.0,2.0,Young Adult,< 12 Years,O,XX,Bad,Yes,,U,lrircsnp,City_2,2.0,2.0,,,0
51760,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,4.0,1.0,Senior,High Schooler,W,XX,,No,,,fpwskwrf,City_1,0.0,0.0,,,1
35088,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,3.0,4.0,5.0,4.0,1.0,Senior,High Schooler,W,XX,Good,No,O,,atmpeygn,City_2,0.0,0.0,,,3
31201,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,1.0,4.0,1.0,1.0,Young Adult,College Grad,O,XY,,No,R,,oxchjgsf,City_1,1.0,0.0,,,0
8818,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,Senior,College Student,W,XX,Good,Yes,O,E,lzgpxyit,City_2,1.0,1.0,pxcmvdjn,rcertsgn,0
32235,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,4.0,4.0,2.0,5.0,4.0,2.0,Senior,High Schooler,W,XX,Good,Yes,O,E,oxchjgsf,City_1,1.0,0.0,ldnlellj,mxkfnird,1
14888,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,4.0,2.0,Young Adult,High Schooler,O,XX,Bad,No,O,,lrircsnp,City_3,1.0,3.0,,,1
10806,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,Senior,College Student,W,XX,Good,Yes,O,,oxchjgsf,City_2,1.0,0.0,,,0
22574,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,2.0,2.0,Senior,College Student,W,XX,Good,Yes,O,E,bhuqouqj,City_1,1.0,0.0,mfikgejo,mxkfnird,0
14328,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,Senior,College Grad,O,XX,Average,Yes,O,,mlyzmhmf,City_1,1.0,0.0,,,1
11524,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,Senior,College Student,W,XX,Average,Yes,O,E,atmpeygn,City_3,1.0,0.0,atmlpfrs,mxkfnird,0
10786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,4.0,1.0,1.0,4.0,2.0,1.0,Senior,College Grad,W,XX,,Yes,O,,lzgpxyit,City_3,1.0,0.0,,,3
45824,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,4.0,5.0,1.0,2.0,Senior,College Grad,W,XY,Bad,No,O,,fpwskwrf,City_3,0.0,0.0,,,3
46655,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,1.0,4.0,2.0,4.0,Adult,College Student,W,XY,,Yes,O,E,mlyzmhmf,City_2,2.0,0.0,pxcmvdjn,xgwztkwe,0
19669,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,4.0,4.0,5.0,2.0,Adult,College Student,W,XX,Bad,Yes,O,E,qufhixun,City_3,2.0,1.0,nduyfdeo,xtkaffoo,3
47854,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,5.0,1.0,2.0,5.0,4.0,1.0,Senior,High Schooler,W,XX,Good,Yes,O,,lzgpxyit,City_1,1.0,0.0,,,1
37552,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,Senior,College Student,W,XY,Good,Yes,O,,oxchjgsf,City_3,2.0,0.0,,,1
6810,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,Young Adult,College Grad,W,XX,Good,Yes,O,,atmpeygn,City_3,1.0,3.0,,,2
3583,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0,Senior,College Student,W,XY,,No,O,,lrircsnp,City_3,1.0,0.0,,,0
22870,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,5.0,4.0,1.0,Senior,High Schooler,W,XY,Good,Yes,O,,kbazzjca,City_3,1.0,0.0,,,3
32844,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,,4.0,1.0,2.0,4.0,2.0,2.0,Adult,College Grad,W,XX,Good,Yes,O,E,oxchjgsf,City_3,1.0,2.0,ldnlellj,mxkfnird,0
15378,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,3.0,3.0,5.0,3.0,5.0,5.0,Adult,< 12 Years,H,XY,,Yes,R,U,fpwskwrf,City_2,0.0,0.0,,,0
15835,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,4.0,4.0,4.0,4.0,4.0,1.0,Senior,College Student,W,XX,Average,Yes,O,,bhuqouqj,City_1,1.0,0.0,,,1
52020,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,5.0,1.0,1.0,Adult,College Grad,B,XY,Good,No,R,E,fpwskwrf,City_1,3.0,0.0,saaquncn,hfxkjkmi,0
35834,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,2.0,5.0,4.0,2.0,Senior,High Schooler,W,XX,Good,No,O,,kbazzjca,City_1,1.0,0.0,,,1
38362,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,4.0,4.0,2.0,4.0,Adult,College Grad,W,XX,Good,No,R,E,kbazzjca,City_3,2.0,1.0,wlfvacwt,oijqvulv,0
48518,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,5.0,4.0,4.0,5.0,1.0,1.0,Adult,High Schooler,W,XY,Good,No,R,,lzgpxyit,City_2,0.0,0.0,,,0
5512,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,3.0,4.0,4.0,4.0,5.0,4.0,Young Adult,High Schooler,W,XX,,No,R,,lrircsnp,City_3,1.0,1.0,,,0
7432,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,Adult,High Schooler,W,XX,Average,Yes,O,E,qufhixun,City_3,2.0,0.0,wxleyezf,emcorrxb,0
8786,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,4.0,2.0,2.0,4.0,2.0,4.0,Adult,High Schooler,W,XX,Good,Yes,O,,lzgpxyit,City_3,1.0,2.0,,,0
6447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,1.0,1.0,1.0,4.0,2.0,1.0,Senior,College Student,W,XY,Good,Yes,O,,kbazzjca,City_3,1.0,0.0,,,1
2014,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,4.0,4.0,1.0,Adult,College Grad,W,XX,,Yes,,E,bhuqouqj,City_1,2.0,0.0,wxleyezf,emcorrxb,3
28643,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,Adult,College Student,O,XX,Average,Yes,O,E,mlyzmhmf,City_1,2.0,1.0,pxcmvdjn,xgwztkwe,1
20084,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,5.0,4.0,2.0,4.0,2.0,5.0,Adult,College Grad,W,XX,Average,No,O,,oxchjgsf,City_3,0.0,0.0,,,0
10008,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,4.0,2.0,2.0,4.0,1.0,2.0,Senior,College Grad,W,XY,Average,Yes,O,E,lrircsnp,City_2,1.0,0.0,wxleyezf,xtkaffoo,0
16801,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,4.0,2.0,,,,,Adult,,W,XX,,,,,qufhixun,City_2,,,,,0
20555,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,5.0,1.0,1.0,5.0,1.0,2.0,Senior,High Schooler,W,XY,Good,Yes,O,,kbazzjca,City_2,2.0,0.0,,,0
17445,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,Young Adult,College Grad,W,XY,Good,No,R,E,fpwskwrf,City_1,0.0,0.0,ldnlellj,kldqjyjy,0
4157,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,Senior,College Grad,W,XY,Average,Yes,O,E,lrircsnp,City_1,1.0,0.0,mcubkhph,dlvbwzss,1
10852,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,1.0,1.0,5.0,1.0,1.0,Adult,College Student,B,XY,,Yes,O,E,fpwskwrf,City_2,3.0,0.0,fcxhlnwr,xtkaffoo,0
9404,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,Young Adult,< 12 Years,W,XX,Bad,Yes,R,E,lzgpxyit,City_1,2.0,2.0,pxcmvdjn,qxajmpny,2
32151,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Adult,College Student,W,XY,Average,Yes,O,E,bhuqouqj,City_2,3.0,0.0,pxcmvdjn,xgwztkwe,0
39595,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,5.0,2.0,1.0,5.0,4.0,4.0,Senior,College Grad,W,XY,Average,Yes,O,,qufhixun,City_3,1.0,0.0,,,1
1415,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,3.0,2.0,2.0,5.0,2.0,1.0,Senior,College Grad,W,XX,Average,Yes,O,E,bhuqouqj,City_1,1.0,0.0,fcxhlnwr,cmhcxjea,1
